"Year","Date","Primary.Type","Location.Description","DISTRICT","Latitude","Longitude","Location","near_bar","near_bar_name","bar_lat","bar_lng","DISTRICT.NAME","distance_range","time","time_cate"
2023,"07/20/2023 05:00:00 PM","ASSAULT","SIDEWALK","2",41.81755424,-87.626300764,"(41.81755424, -87.626300764)",719.130374128989,"TRUTH",41.8238513,-87.62428782,"Wentworth","500~1000",2024-04-22 17:00:00,"daytime"
2023,"06/12/2023 07:00:00 AM","ROBBERY","STREET","3",41.763536629,-87.60795483,"(41.763536629, -87.60795483)",303.131295579243,"SPRAGG'S LOUNGE",41.765687612,-87.61019858,"Grand Crossing","300~400",2024-04-22 07:00:00,"daytime"
2023,"08/22/2023 11:30:00 PM","ROBBERY","SIDEWALK","4",41.751717281,-87.567002336,"(41.751717281, -87.567002336)",205.254530152894,"LEISURE LIFE LOUNGE",41.751863534,-87.564542243,"South Chicago","200~300",2024-04-22 23:30:00,"nighttime"
2023,"05/01/2023 05:24:00 PM","BATTERY","SIDEWALK","1",41.867405488,-87.627925177,"(41.867405488, -87.627925177)",192.774655168925,"SAM'S WINES & SPIRITS",41.86786709,-87.625686841,"Central","100~200",2024-04-22 17:24:00,"daytime"
2023,"08/01/2023 06:51:00 PM","BATTERY","STREET","1",41.879505465,-87.626683155,"(41.879505465, -87.626683155)",71.322299955255,"2 TWENTY 2 TAVERN",41.878949977,-87.626252117,"Central","60~80",2024-04-22 18:51:00,"nighttime"
2023,"06/18/2023 09:09:00 AM","CRIMINAL DAMAGE","STREET","5",41.720870652,-87.628643678,"(41.720870652, -87.628643678)",1872.02424388017,"MIKE'S LOUNGE",41.70755755,-87.614848221,"Calumet","1500~2000",2024-04-22 09:09:00,"daytime"
2023,"07/28/2023 04:55:00 AM","ROBBERY","SIDEWALK","1",41.881251844,-87.642641454,"(41.881251844, -87.642641454)",87.7244833656635,"MY THAI - TAKUMI RESTAURANT",41.881737516,-87.641808025,"Central","80~100",2024-04-22 04:55:00,"nighttime"
2023,"09/05/2023 11:00:00 PM","CRIMINAL DAMAGE","STREET","2",41.803181616,-87.585432024,"(41.803181616, -87.585432024)",378.14022727606,"CHECKER BOARD LOUNGE",41.801062202,-87.588992884,"Wentworth","300~400",2024-04-22 23:00:00,"nighttime"
2023,"04/30/2023 09:09:00 PM","BATTERY","STREET","2",41.797068393,-87.587278098,"(41.797068393, -87.587278098)",278.080646962719,"THE FALCON",41.799469658,-87.586330988,"Wentworth","200~300",2024-04-22 21:09:00,"nighttime"
2023,"05/26/2023 03:15:00 AM","ROBBERY","SIDEWALK","3",41.781718401,-87.607218309,"(41.781718401, -87.607218309)",404.775235558049,"INFLATION LOUNGE",41.780201228,-87.611645259,"Grand Crossing","400~500",2024-04-22 03:15:00,"nighttime"
2023,"06/05/2023 03:45:00 PM","BATTERY","SIDEWALK","1",41.887154215,-87.624545946,"(41.887154215, -87.624545946)",291.01926331188,"BAR MILLENIUM",41.884540111,-87.624308522,"Central","200~300",2024-04-22 15:45:00,"daytime"
2023,"08/01/2023 09:00:00 PM","CRIMINAL DAMAGE","STREET","2",41.820908958,-87.604974384,"(41.820908958, -87.604974384)",999.663669979758,"HOME OF THE BLUES",41.816546114,-87.615498032,"Wentworth","500~1000",2024-04-22 21:00:00,"nighttime"
2023,"08/21/2023 08:16:00 PM","BATTERY","STREET","5",41.654813864,-87.594875669,"(41.654813864, -87.594875669)",1354.58472798325,"PAUL STROMBECK",41.651314225,-87.610453477,"Calumet","1000~1500",2024-04-22 20:16:00,"nighttime"
2023,"05/13/2023 08:30:00 PM","CRIMINAL DAMAGE","STREET","2",41.835333123,-87.612854459,"(41.835333123, -87.612854459)",850.723883688687,"NEW GRAND TERRACE",41.831172304,-87.621452991,"Wentworth","500~1000",2024-04-22 20:30:00,"nighttime"
2023,"05/05/2023 05:38:00 PM","BATTERY","SIDEWALK","5",41.71056091,-87.610198806,"(41.71056091, -87.610198806)",510.890339748579,"MIKE'S LOUNGE",41.70755755,-87.614848221,"Calumet","500~1000",2024-04-22 17:38:00,"daytime"
2023,"08/13/2023 01:25:00 PM","ROBBERY","SIDEWALK","2",41.795652442,-87.619247355,"(41.795652442, -87.619247355)",176.615627798765,"THE ODYSSEY 11 LOUNGE",41.7942922,-87.620347916,"Wentworth","100~200",2024-04-22 13:25:00,"daytime"
2023,"06/06/2023 04:45:00 PM","ASSAULT","STREET","5",41.682459712,-87.653015734,"(41.682459712, -87.653015734)",789.94642523952,"MOUND TOWN LOUNGE & LIQUORS",41.677870831,-87.645767376,"Calumet","500~1000",2024-04-22 16:45:00,"daytime"
2023,"06/23/2023 06:10:00 PM","ROBBERY","SIDEWALK","4",41.750941599,-87.555302816,"(41.750941599, -87.555302816)",194.816349066498,"BERNICE'S TWILIGHT ZONE",41.752012386,-87.553447616,"South Chicago","100~200",2024-04-22 18:10:00,"nighttime"
2023,"08/07/2023 03:00:00 AM","CRIMINAL DAMAGE","STREET","4",41.700474992,-87.560778046,"(41.700474992, -87.560778046)",88.5619251293861,"SOMEWHERE IN TIME",41.700489135,-87.559714255,"South Chicago","80~100",2024-04-22 03:00:00,"nighttime"
2023,"09/03/2023 06:30:00 PM","CRIMINAL DAMAGE","STREET","2",41.825780124,-87.609329287,"(41.825780124, -87.609329287)",1043.45713022237,"W. HIDEAWAY LOUNGE",41.827954093,-87.62154879,"Wentworth","1000~1500",2024-04-22 18:30:00,"nighttime"
2023,"08/31/2023 03:32:00 PM","CRIMINAL DAMAGE","STREET","5",41.659236662,-87.640085964,"(41.659236662, -87.640085964)",394.356797063051,"JACK'S LOUNGE",41.662677267,-87.641255514,"Calumet","300~400",2024-04-22 15:32:00,"daytime"
2023,"05/31/2023 10:01:00 PM","ROBBERY","STREET","1",41.876902227,-87.629087556,"(41.876902227, -87.629087556)",27.3068599927865,"BRANDO'S",41.877146786,-87.629121233,"Central","20~40",2024-04-22 22:01:00,"nighttime"
2023,"05/22/2023 03:00:00 PM","BATTERY","STREET","5",41.679895682,-87.619401071,"(41.679895682, -87.619401071)",851.988885422965,"Doris 115 Club",41.68516465,-87.626837965,"Calumet","500~1000",2024-04-22 15:00:00,"daytime"
2023,"05/05/2023 04:00:00 PM","CRIMINAL DAMAGE","STREET","2",41.788673536,-87.622313305,"(41.788673536, -87.622313305)",624.154947176211,"CLUB JAMICA",41.783720321,-87.618766985,"Wentworth","500~1000",2024-04-22 16:00:00,"daytime"
2023,"05/06/2023 03:49:00 PM","CRIMINAL DAMAGE","STREET","2",41.825775006,-87.609388048,"(41.825775006, -87.609388048)",1038.84100782022,"W. HIDEAWAY LOUNGE",41.827954093,-87.62154879,"Wentworth","1000~1500",2024-04-22 15:49:00,"daytime"
2023,"06/10/2023 02:20:00 PM","BATTERY","SIDEWALK","5",41.670744132,-87.621745879,"(41.670744132, -87.621745879)",1646.65975413746,"MEMORY LANE",41.670394428,-87.64151373,"Calumet","1500~2000",2024-04-22 14:20:00,"daytime"
2023,"08/22/2023 09:00:00 PM","CRIMINAL DAMAGE","STREET","2",41.814300015,-87.624597769,"(41.814300015, -87.624597769)",601.753064752258,"NEW 113 CLUB",41.809186854,-87.622203627,"Wentworth","500~1000",2024-04-22 21:00:00,"nighttime"
2023,"04/15/2023 07:28:00 PM","ASSAULT","ALLEY","4",41.745871981,-87.562498655,"(41.745871981, -87.562498655)",194.522682818149,"DANIEL SIMPSON",41.744416832,-87.561197287,"South Chicago","100~200",2024-04-22 19:28:00,"nighttime"
2023,"08/03/2023 06:05:00 PM","BATTERY","SIDEWALK","5",41.707519433,-87.601839023,"(41.707519433, -87.601839023)",616.395064572113,"CLAY'S BAR",41.702212398,-87.60400511,"Calumet","500~1000",2024-04-22 18:05:00,"nighttime"
2023,"06/09/2023 09:54:00 AM","BATTERY","STREET","3",41.758991698,-87.566072806,"(41.758991698, -87.566072806)",605.353544500807,"TROPICAL DEN",41.764325373,-87.564575194,"Grand Crossing","500~1000",2024-04-22 09:54:00,"daytime"
2023,"07/03/2023 11:00:00 PM","ASSAULT","ALLEY","3",41.763290191,-87.590008065,"(41.763290191, -87.590008065)",543.53756536516,"CLUB ESCAPE",41.758864314,-87.587219247,"Grand Crossing","500~1000",2024-04-22 23:00:00,"nighttime"
2023,"06/19/2023 06:00:00 PM","ROBBERY","STREET","4",41.733238174,-87.554098649,"(41.733238174, -87.554098649)",530.75094981779,"AL'S LOW LIQUOR",41.737527785,-87.551287296,"South Chicago","500~1000",2024-04-22 18:00:00,"daytime"
2023,"07/02/2023 02:54:00 AM","BATTERY","STREET","2",41.802132606,-87.613677631,"(41.802132606, -87.613677631)",491.243559328657,"TAC'S COCKTAIL LOUNGE",41.801566341,-87.61953994,"Wentworth","400~500",2024-04-22 02:54:00,"nighttime"
2023,"06/07/2023 03:00:00 PM","CRIMINAL DAMAGE","STREET","2",41.808289843,-87.591956633,"(41.808289843, -87.591956633)",839.704243785196,"CHECKER BOARD LOUNGE",41.801062202,-87.588992884,"Wentworth","500~1000",2024-04-22 15:00:00,"daytime"
2023,"05/03/2023 12:30:00 PM","ASSAULT","STREET","3",41.760351799,-87.608595465,"(41.760351799, -87.608595465)",224.868262873281,"LARISTOS",41.758600061,-87.609951165,"Grand Crossing","200~300",2024-04-22 12:30:00,"daytime"
2023,"04/15/2023 12:22:00 AM","BATTERY","STREET","2",41.838239606,-87.61553376,"(41.838239606, -87.61553376)",926.239918367331,"NEW GRAND TERRACE",41.831172304,-87.621452991,"Wentworth","500~1000",2024-04-22 00:22:00,"nighttime"
2023,"07/26/2023 06:00:00 PM","BATTERY","SIDEWALK","4",41.744312785,-87.543045047,"(41.744312785, -87.543045047)",560.816901744745,"MARTY & JOE'S TAVERN",41.748447438,-87.546915103,"South Chicago","500~1000",2024-04-22 18:00:00,"daytime"
2023,"05/02/2023 08:15:00 AM","BATTERY","STREET","4",41.656385235,-87.544717387,"(41.656385235, -87.544717387)",239.834001070835,"STEVE'S LOUNGE",41.655416651,-87.547290795,"South Chicago","200~300",2024-04-22 08:15:00,"daytime"
2023,"05/30/2023 10:00:00 AM","CRIMINAL DAMAGE","STREET","5",41.701342723,-87.612382053,"(41.701342723, -87.612382053)",703.925936651352,"CLAY'S BAR",41.702212398,-87.60400511,"Calumet","500~1000",2024-04-22 10:00:00,"daytime"
2023,"08/25/2023 04:21:00 PM","BATTERY","STREET","2",41.802462492,-87.588792616,"(41.802462492, -87.588792616)",156.417438658975,"CHECKER BOARD LOUNGE",41.801062202,-87.588992884,"Wentworth","100~200",2024-04-22 16:21:00,"daytime"
2023,"07/29/2023 09:00:00 PM","ROBBERY","STREET","3",41.764016976,-87.607535223,"(41.764016976, -87.607535223)",288.92994458404,"SPRAGG'S LOUNGE",41.765687612,-87.61019858,"Grand Crossing","200~300",2024-04-22 21:00:00,"nighttime"
2023,"06/27/2023 02:00:00 AM","BATTERY","STREET","5",41.695908161,-87.595822806,"(41.695908161, -87.595822806)",976.813131526662,"CLAY'S BAR",41.702212398,-87.60400511,"Calumet","500~1000",2024-04-22 02:00:00,"nighttime"
2023,"08/22/2023 04:20:00 AM","ROBBERY","STREET","3",41.761269577,-87.559950282,"(41.761269577, -87.559950282)",512.942081023935,"TROPICAL DEN",41.764325373,-87.564575194,"Grand Crossing","500~1000",2024-04-22 04:20:00,"nighttime"
2023,"07/06/2023 11:20:00 PM","CRIMINAL DAMAGE","STREET","4",41.748287204,-87.551970804,"(41.748287204, -87.551970804)",83.8385843738765,"ANTHONY S BLUE VISTA",41.748228461,-87.552975707,"South Chicago","80~100",2024-04-22 23:20:00,"nighttime"
2023,"06/05/2023 09:21:00 PM","BATTERY","SIDEWALK","4",41.758091299,-87.554611718,"(41.758091299, -87.554611718)",682.081974361451,"BERNICE'S TWILIGHT ZONE",41.752012386,-87.553447616,"South Chicago","500~1000",2024-04-22 21:21:00,"nighttime"
2023,"08/17/2023 09:00:00 AM","BATTERY","ALLEY","3",41.76675796,-87.571420043,"(41.76675796, -87.571420043)",395.096472213482,"JEFFERY PUB",41.766818068,-87.576170828,"Grand Crossing","300~400",2024-04-22 09:00:00,"daytime"
2023,"05/07/2023 10:35:00 AM","ROBBERY","SIDEWALK","2",41.833806259,-87.62060309,"(41.833806259, -87.62060309)",300.951481334362,"NEW GRAND TERRACE",41.831172304,-87.621452991,"Wentworth","300~400",2024-04-22 10:35:00,"daytime"
2023,"06/14/2023 08:54:00 PM","CRIMINAL DAMAGE","STREET","5",41.690702351,-87.628654503,"(41.690702351, -87.628654503)",273.369691364812,"DORIS ONE ELEVEN CLUB",41.692436269,-87.626323936,"Calumet","200~300",2024-04-22 20:54:00,"nighttime"
2023,"04/30/2023 12:50:00 PM","CRIMINAL DAMAGE","STREET","4",41.744370247,-87.573117543,"(41.744370247, -87.573117543)",23.7007968286922,"CHARLES DAVID GORDON",41.744256653,-87.573358745,"South Chicago","20~40",2024-04-22 12:50:00,"daytime"
2023,"06/23/2023 07:50:00 AM","CRIMINAL DAMAGE","STREET","2",41.792090686,-87.622396554,"(41.792090686, -87.622396554)",297.968910912537,"THE ODYSSEY 11 LOUNGE",41.7942922,-87.620347916,"Wentworth","200~300",2024-04-22 07:50:00,"daytime"
2023,"08/12/2023 11:00:00 PM","BATTERY","STREET","3",41.776070273,-87.592969398,"(41.776070273, -87.592969398)",956.594722196113,"RED'S NEW GENERATION",41.768967019,-87.586463266,"Grand Crossing","500~1000",2024-04-22 23:00:00,"nighttime"
2023,"07/30/2023 08:07:00 AM","ASSAULT","STREET","3",41.770541753,-87.621828063,"(41.770541753, -87.621828063)",539.070653001937,"RODNEY'S COCKTAIL LOUNGE",41.765690875,-87.621615609,"Grand Crossing","500~1000",2024-04-22 08:07:00,"daytime"
2023,"05/16/2023 05:04:00 AM","ROBBERY","STREET","2",41.812300038,-87.622917767,"(41.812300038, -87.622917767)",350.835257200052,"NEW 113 CLUB",41.809186854,-87.622203627,"Wentworth","300~400",2024-04-22 05:04:00,"nighttime"
2023,"04/15/2023 02:30:00 PM","CRIMINAL DAMAGE","STREET","2",41.83073842,-87.607930466,"(41.83073842, -87.607930466)",1124.34507135895,"NEW GRAND TERRACE",41.831172304,-87.621452991,"Wentworth","1000~1500",2024-04-22 14:30:00,"daytime"
2023,"05/16/2023 10:55:00 PM","ROBBERY","STREET","2",41.807810206,-87.598028956,"(41.807810206, -87.598028956)",848.745888977581,"LEON'S 722 LOUNGE",41.809622828,-87.607951193,"Wentworth","500~1000",2024-04-22 22:55:00,"nighttime"
2023,"04/26/2023 02:30:00 PM","CRIMINAL DAMAGE","STREET","2",41.805654056,-87.622136589,"(41.805654056, -87.622136589)",392.425812160227,"NEW 113 CLUB",41.809186854,-87.622203627,"Wentworth","300~400",2024-04-22 14:30:00,"daytime"
2023,"07/05/2023 05:30:00 PM","ROBBERY","ALLEY","3",41.763941229,-87.612066577,"(41.763941229, -87.612066577)",198.186901617441,"PAT'S GOAL POST",41.765643457,-87.612781348,"Grand Crossing","100~200",2024-04-22 17:30:00,"daytime"
2023,"08/22/2023 04:00:00 PM","CRIMINAL DAMAGE","STREET","4",41.700298467,-87.538911704,"(41.700298467, -87.538911704)",199.83718077644,"WHO CARES",41.700857301,-87.541193759,"South Chicago","100~200",2024-04-22 16:00:00,"daytime"
2023,"08/30/2023 10:00:00 PM","CRIMINAL DAMAGE","STREET","1",41.874002251,-87.629648123,"(41.874002251, -87.629648123)",91.507729034966,"KASEY'S TAVERN",41.873324342,-87.629021704,"Central","80~100",2024-04-22 22:00:00,"nighttime"
2023,"09/04/2023 03:10:00 AM","CRIMINAL DAMAGE","STREET","1",41.871421826,-87.633553626,"(41.871421826, -87.633553626)",275.899353711206,"ALL STAR SEAFOOD & SPORTS",41.872780614,-87.630771512,"Central","200~300",2024-04-22 03:10:00,"nighttime"
2023,"07/09/2023 10:00:00 PM","CRIMINAL DAMAGE","STREET","4",41.656731319,-87.548368867,"(41.656731319, -87.548368867)",146.201516017926,"HONEYBEERS",41.655419877,-87.548520155,"South Chicago","100~200",2024-04-22 22:00:00,"nighttime"
2023,"08/23/2023 03:15:00 PM","BATTERY","STREET","1",41.874422837,-87.625299815,"(41.874422837, -87.625299815)",129.901321312018,"GEORGE'S COCKTAIL LOUNGE",41.873426627,-87.626119569,"Central","100~200",2024-04-22 15:15:00,"daytime"
2023,"09/04/2023 08:30:00 PM","BATTERY","STREET","3",41.774237789,-87.609443657,"(41.774237789, -87.609443657)",299.879371124587,"FLAMINGO COCKTAIL LOUNGE",41.773623639,-87.605931432,"Grand Crossing","200~300",2024-04-22 20:30:00,"nighttime"
2023,"05/26/2023 10:00:00 AM","CRIMINAL DAMAGE","STREET","1",41.84528672,-87.622127226,"(41.84528672, -87.622127226)",315.628337145025,"BADERBRAU BREWING COMPANY",41.846944869,-87.625213611,"Central","300~400",2024-04-22 10:00:00,"daytime"
2023,"09/03/2023 05:00:00 AM","BATTERY","STREET","3",41.772998982,-87.576478539,"(41.772998982, -87.576478539)",686.983427916094,"JEFFERY PUB",41.766818068,-87.576170828,"Grand Crossing","500~1000",2024-04-22 05:00:00,"nighttime"
2023,"07/03/2023 10:55:00 AM","ASSAULT","ALLEY","1",41.880653112,-87.634396649,"(41.880653112, -87.634396649)",174.151130145905,"WHISKEY BLUE",41.87950365,-87.632969742,"Central","100~200",2024-04-22 10:55:00,"daytime"
2023,"08/03/2023 02:10:00 PM","BATTERY","STREET","2",41.795205248,-87.586045513,"(41.795205248, -87.586045513)",337.978993339139,"COVE LOUNGE",41.795358147,-87.581984286,"Wentworth","300~400",2024-04-22 14:10:00,"daytime"
2023,"07/27/2023 05:20:00 PM","ROBBERY","STREET","3",41.765736122,-87.586317944,"(41.765736122, -87.586317944)",359.055143938378,"RED'S NEW GENERATION",41.768967019,-87.586463266,"Grand Crossing","300~400",2024-04-22 17:20:00,"daytime"
2023,"08/20/2023 04:30:00 PM","CRIMINAL DAMAGE","STREET","1",41.867081407,-87.619003708,"(41.867081407, -87.619003708)",308.92511419795,"NEMA CHICAGO",41.867397876,-87.622700512,"Central","300~400",2024-04-22 16:30:00,"daytime"
2023,"07/23/2023 02:45:00 PM","CRIMINAL DAMAGE","STREET","1",41.848851341,-87.626991263,"(41.848851341, -87.626991263)",86.2926863861635,"ROADSIDE ALL IN ONE",41.848085749,-87.626814476,"Central","80~100",2024-04-22 14:45:00,"daytime"
2023,"08/11/2023 02:18:00 PM","ASSAULT","STREET","2",41.803102313,-87.610772976,"(41.803102313, -87.610772976)",721.247862397808,"JUKE JOYNT",41.80932375,-87.613259591,"Wentworth","500~1000",2024-04-22 14:18:00,"daytime"
2023,"08/11/2023 04:50:00 PM","ROBBERY","SIDEWALK","2",41.792913321,-87.621848399,"(41.792913321, -87.621848399)",197.508497941806,"THE ODYSSEY 11 LOUNGE",41.7942922,-87.620347916,"Wentworth","100~200",2024-04-22 16:50:00,"daytime"
2023,"07/09/2023 03:11:00 PM","ASSAULT","ALLEY","3",41.769346711,-87.615008288,"(41.769346711, -87.615008288)",26.7684865568147,"LEATHER LOUNGE",41.769231013,-87.615290699,"Grand Crossing","20~40",2024-04-22 15:11:00,"daytime"
2023,"06/10/2023 08:23:00 PM","BATTERY","STREET","4",41.724529501,-87.551126793,"(41.724529501, -87.551126793)",183.772541647507,"4TH DISTRICT",41.722876499,-87.551223716,"South Chicago","100~200",2024-04-22 20:23:00,"nighttime"
2023,"07/12/2023 08:50:00 PM","BATTERY","STREET","1",41.878650499,-87.641762482,"(41.878650499, -87.641762482)",188.073089393743,"PAOLA'S VINUM",41.877094135,-87.642654974,"Central","100~200",2024-04-22 20:50:00,"nighttime"
2023,"08/16/2023 05:22:00 AM","ROBBERY","SIDEWALK","1",41.880731063,-87.628740729,"(41.880731063, -87.628740729)",152.995101273561,"THE MID DAY CLUB",41.8808097,-87.630580921,"Central","100~200",2024-04-22 05:22:00,"nighttime"
2023,"09/04/2023 03:10:00 AM","CRIMINAL DAMAGE","STREET","1",41.871465731,-87.633553147,"(41.871465731, -87.633553147)",273.228609378614,"ALL STAR SEAFOOD & SPORTS",41.872780614,-87.630771512,"Central","200~300",2024-04-22 03:10:00,"nighttime"
2023,"07/26/2023 04:00:00 PM","ASSAULT","STREET","4",41.758565773,-87.563937436,"(41.758565773, -87.563937436)",641.905727529212,"TROPICAL DEN",41.764325373,-87.564575194,"South Chicago","500~1000",2024-04-22 16:00:00,"daytime"
2023,"06/26/2023 06:00:00 AM","ROBBERY","SIDEWALK","1",41.874508398,-87.627608412,"(41.874508398, -87.627608412)",172.373108644491,"GEORGE'S COCKTAIL LOUNGE",41.873426627,-87.626119569,"Central","100~200",2024-04-22 06:00:00,"daytime"
2023,"05/23/2023 04:00:00 AM","CRIMINAL DAMAGE","STREET","4",41.757908475,-87.589560722,"(41.757908475, -87.589560722)",221.785021638295,"CLUB ESCAPE",41.758864314,-87.587219247,"South Chicago","200~300",2024-04-22 04:00:00,"nighttime"
2023,"08/25/2023 09:30:00 PM","CRIMINAL DAMAGE","STREET","2",41.803266406,-87.60157989,"(41.803266406, -87.60157989)",882.482194929395,"LEON'S 722 LOUNGE",41.809622828,-87.607951193,"Wentworth","500~1000",2024-04-22 21:30:00,"nighttime"
2023,"04/29/2023 07:40:00 PM","BATTERY","SIDEWALK","5",41.682186258,-87.622791288,"(41.682186258, -87.622791288)",472.17420852535,"Doris 115 Club",41.68516465,-87.626837965,"Calumet","400~500",2024-04-22 19:40:00,"nighttime"
2023,"07/16/2023 04:11:00 PM","ASSAULT","ALLEY","5",41.684009098,-87.648199951,"(41.684009098, -87.648199951)",711.21035916494,"MOUND TOWN LOUNGE & LIQUORS",41.677870831,-87.645767376,"Calumet","500~1000",2024-04-22 16:11:00,"daytime"
2023,"07/30/2023 05:00:00 PM","CRIMINAL DAMAGE","STREET","1",41.849248543,-87.626429004,"(41.849248543, -87.626429004)",133.060147532874,"ROADSIDE ALL IN ONE",41.848085749,-87.626814476,"Central","100~200",2024-04-22 17:00:00,"daytime"
2023,"06/10/2023 08:25:00 PM","BATTERY","SIDEWALK","5",41.699329555,-87.607336634,"(41.699329555, -87.607336634)",423.582087391293,"CLAY'S BAR",41.702212398,-87.60400511,"Calumet","400~500",2024-04-22 20:25:00,"nighttime"
2023,"05/04/2023 07:15:00 PM","ROBBERY","SIDEWALK","4",41.702219414,-87.565136847,"(41.702219414, -87.565136847)",368.603744014299,"JUAN & TINA'S",41.702669123,-87.560749255,"South Chicago","300~400",2024-04-22 19:15:00,"nighttime"
2023,"09/01/2023 10:00:00 AM","CRIMINAL DAMAGE","STREET","1",41.841995708,-87.621580156,"(41.841995708, -87.621580156)",621.82090731023,"CHICAGO SOUTH LOOP HOTEL, LLC",41.845468162,-87.62745299,"Central","500~1000",2024-04-22 10:00:00,"daytime"
2023,"08/26/2023 11:06:00 AM","BATTERY","ALLEY","3",41.77329417,-87.590167518,"(41.77329417, -87.590167518)",570.832666649454,"RED'S NEW GENERATION",41.768967019,-87.586463266,"Grand Crossing","500~1000",2024-04-22 11:06:00,"daytime"
